year,isic_section_index,isic_section_name,industry_name,skill_group_category,skill_group_name,skill_group_rank
2019,M,Professional scientific and technical activities,Executive Office,Business Skills,Business Management,4
2019,M,Professional scientific and technical activities,Executive Office,Soft Skills,Teamwork,5
2019,M,Professional scientific and technical activities,Executive Office,Soft Skills,Negotiation,6
2019,M,Professional scientific and technical activities,Executive Office,Soft Skills,Communication,7
2019,M,Professional scientific and technical activities,Executive Office,Business Skills,Project Management,8
2019,M,Professional scientific and technical activities,Executive Office,Tech Skills,Social Media,9
2019,M,Professional scientific and technical activities,Executive Office,Specialized Industry Skills,Foreign Languages,10
2019,M,Professional scientific and technical activities,Marketing & Advertising,Tech Skills,Social Media,1
2019,M,Professional scientific and technical activities,Marketing & Advertising,Business Skills,Digital Marketing,2
2019,M,Professional scientific and technical activities,Marketing & Advertising,Business Skills,Advertising,3
2019,M,Professional scientific and technical activities,Marketing & Advertising,Business Skills,Product Marketing,4
2019,M,Professional scientific and technical activities,Marketing & Advertising,Tech Skills,Graphic Design,5
2019,M,Professional scientific and technical activities,Marketing & Advertising,Soft Skills,Teamwork,6
2019,M,Professional scientific and technical activities,Marketing & Advertising,Soft Skills,Writing,7
2019,M,Professional scientific and technical activities,Marketing & Advertising,Soft Skills,Communication,8
2019,M,Professional scientific and technical activities,Marketing & Advertising,Soft Skills,Leadership,9
2019,M,Professional scientific and technical activities,Marketing & Advertising,Specialized Industry Skills,Photography,10
2019,M,Professional scientific and technical activities,Information Services,Disruptive Tech Skills,Data Science,1
2019,M,Professional scientific and technical activities,Information Services,Tech Skills,Digital Literacy,2
2019,M,Professional scientific and technical activities,Information Services,Business Skills,Business Management,3
2019,M,Professional scientific and technical activities,Information Services,Soft Skills,Teamwork,4
2019,M,Professional scientific and technical activities,Information Services,Soft Skills,Leadership,5
2019,M,Professional scientific and technical activities,Information Services,Disruptive Tech Skills,Development Tools,6
2019,M,Professional scientific and technical activities,Information Services,Tech Skills,Web Development,7
2019,M,Professional scientific and technical activities,Information Services,Soft Skills,Communication,8
2019,M,Professional scientific and technical activities,Information Services,Business Skills,Project Management,9
2019,M,Professional scientific and technical activities,Information Services,Tech Skills,Data Storage Technologies,10
2019,M,Professional scientific and technical activities,Environmental Services,Specialized Industry Skills,Environmental Consulting,1
2019,M,Professional scientific and technical activities,Environmental Services,Specialized Industry Skills,Environmental Science,2
2019,M,Professional scientific and technical activities,Environmental Services,Specialized Industry Skills,Environmental Engineering,3
2019,M,Professional scientific and technical activities,Environmental Services,Business Skills,Project Management,4
2019,M,Professional scientific and technical activities,Environmental Services,Tech Skills,Digital Literacy,5
2019,M,Professional scientific and technical activities,Environmental Services,Specialized Industry Skills,Research,6
2019,M,Professional scientific and technical activities,Environmental Services,Specialized Industry Skills,Earth Science,7
2019,M,Professional scientific and technical activities,Environmental Services,Soft Skills,Leadership,8
2019,M,Professional scientific and technical activities,Environmental Services,Business Skills,Business Management,9
2019,M,Professional scientific and technical activities,Environmental Services,Soft Skills,Communication,10
2019,M,Professional scientific and technical activities,Market Research,Business Skills,Product Marketing,1
2019,M,Professional scientific and technical activities,Market Research,Specialized Industry Skills,Research,2
2019,M,Professional scientific and technical activities,Market Research,Disruptive Tech Skills,Data Science,3
2019,M,Professional scientific and technical activities,Market Research,Business Skills,Competitive Strategies,4
2019,M,Professional scientific and technical activities,Market Research,Soft Skills,Teamwork,5
2019,M,Professional scientific and technical activities,Market Research,Specialized Industry Skills,Higher Education,6
2019,M,Professional scientific and technical activities,Market Research,Tech Skills,Digital Literacy,7
2019,M,Professional scientific and technical activities,Market Research,Soft Skills,Communication,8
2019,M,Professional scientific and technical activities,Market Research,Business Skills,Project Management,9
2019,M,Professional scientific and technical activities,Market Research,Soft Skills,Leadership,10
2019,M,Professional scientific and technical activities,Public Relations & Communications,Business Skills,Corporate Communications,1
2019,M,Professional scientific and technical activities,Public Relations & Communications,Tech Skills,Social Media,2
2019,M,Professional scientific and technical activities,Public Relations & Communications,Specialized Industry Skills,Event Planning,3
2019,M,Professional scientific and technical activities,Public Relations & Communications,Soft Skills,Communication,4
2019,M,Professional scientific and technical activities,Public Relations & Communications,Soft Skills,Writing,5
2019,M,Professional scientific and technical activities,Public Relations & Communications,Specialized Industry Skills,Journalism,6
2019,M,Professional scientific and technical activities,Public Relations & Communications,Business Skills,Digital Marketing,7
2019,M,Professional scientific and technical activities,Public Relations & Communications,Soft Skills,Teamwork,8
2019,M,Professional scientific and technical activities,Public Relations & Communications,Specialized Industry Skills,Editing,9
2019,M,Professional scientific and technical activities,Public Relations & Communications,Tech Skills,Digital Literacy,10
2019,M,Professional scientific and technical activities,Design,Tech Skills,Graphic Design,1
2019,M,Professional scientific and technical activities,Design,Specialized Industry Skills,Interior Design,2
2019,M,Professional scientific and technical activities,Design,Specialized Industry Skills,Architecture,3
2019,M,Professional scientific and technical activities,Design,Specialized Industry Skills,Industrial Design,4
2019,M,Professional scientific and technical activities,Design,Tech Skills,Animation,5
2019,M,Professional scientific and technical activities,Design,Disruptive Tech Skills,Human Computer Interaction,6
2019,M,Professional scientific and technical activities,Design,Specialized Industry Skills,Retail Packaging,7
2019,M,Professional scientific and technical activities,Design,Specialized Industry Skills,Photography,8
2019,M,Professional scientific and technical activities,Design,Tech Skills,Social Media,9
2019,M,Professional scientific and technical activities,Design,Tech Skills,Digital Literacy,10
2019,M,Professional scientific and technical activities,Professional Training & Coaching,Specialized Industry Skills,Personal Coaching,1
2019,M,Professional scientific and technical activities,Professional Training & Coaching,Business Skills,Employee Learning & Development,2
2019,M,Professional scientific and technical activities,Professional Training & Coaching,Soft Skills,Communication,3
2019,M,Professional scientific and technical activities,Professional Training & Coaching,Soft Skills,Leadership,4
2019,M,Professional scientific and technical activities,Professional Training & Coaching,Specialized Industry Skills,Teaching,5
2019,M,Professional scientific and technical activities,Professional Training & Coaching,Business Skills,Business Management,6
2019,M,Professional scientific and technical activities,Professional Training & Coaching,Soft Skills,Teamwork,7
2019,M,Professional scientific and technical activities,Professional Training & Coaching,Tech Skills,Digital Literacy,8
2019,M,Professional scientific and technical activities,Professional Training & Coaching,Business Skills,Project Management,9
2019,M,Professional scientific and technical activities,Professional Training & Coaching,Business Skills,Entrepreneurship,10
2019,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Translation,1
2019,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Linguistics,2
2019,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Editing,3
2019,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Foreign Languages,4
2019,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Teaching,5
2019,M,Professional scientific and technical activities,Translation & Localization,Soft Skills,Writing,6
2019,M,Professional scientific and technical activities,Translation & Localization,Soft Skills,Teamwork,7
2019,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Research,8
2019,M,Professional scientific and technical activities,Translation & Localization,Tech Skills,Digital Literacy,9
2019,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Law,10
